species	genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Streptococcus infantarius	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		91.18847108206012	77.34165322955478	61.71450647959126	49.06363706270479		37.198114808452736	71.32205526148124	62.73863489506962			79.92889792067544		71.57955741415465	50.82713390852821	57.62072957261532	18.54266920490467		43.593649597014185	60.66475630885602	45.0566703464867			19.56194257131789		19.58908636580236	200.32083911513047	23.19105787179517	42.009470058900106	24.882837209773395	53.88641274623363	17.36340557115079	110.05421516001866	54.20032566853716	36.52814397442162	41.88031540314948	73.70315280592447	40.26104296560555	67.88882284342024	46.04422747056763	92.10482875994188			24.979127027739267	73.29332219738957	55.69247805650922	27.598646005035167		27.037863953604		47.82438036836068		20.704064867887617	85.64866630948819			31.59834291412711	91.66699123991246	48.42946937396152		90.85290970012974		19.613808742437623		16.545711941612787	22.816043543535745	56.06803056107342		117.97617480780522	15.912345028051352	44.97758124032474	66.6176831916953	21.85177327722812	23.157846997142904	42.64299842988867	18.10128133144293			30.758128131239676			16.870432597148508	23.49515419749071	30.69749161930966	1.016142459118514		29.89963803724891		20.591949979234467						12.20200230753358	20.687696770024832
Streptococcus iniae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		63.03086483714503	42.92708510127702	30.366840909769294	18.63586810752816		14.295865322820104	40.14735274883999	26.73075713842993			56.81612942668803		42.12687947694069	20.135484078391137	14.99090337584195			51.95384845495635	16.85788894143999	30.08298583693489			15.756672699401136			31.654654574282635	15.64191047337721	24.08497623446941	27.076052204433044	29.478890028668676		30.277854979277755		18.10413230132404		22.19555349657596	27.36291880068663	46.90411960634345	23.07517153665221	28.382355609219047			17.78133417927498	39.89374047895394	21.159840588468956	17.146699530434212				29.52033243847212			15.231732964472			22.39252210332799	81.88893914737324			35.530210909725675		21.06705585333322		19.72775498585511		36.80674939486057		23.262647748574057				19.868948030953256	16.557907854892022	24.81774701693033	12.2437102038004								19.239465431621944			19.952305894618323									
Streptococcus intermedius	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		29.689152675821635	24.55443101606077	23.89324151517252	12.308430996468566		12.7595423864994	25.631619733884985	12.467774238036109			26.360347307702693		27.715780558643683	12.558291268091542	13.316679719302693			19.970812659845397	11.653424330389836	27.98901408263662			22.84132737234876		14.28414377340625	41.04055229338885		14.41646911847556	11.628395171554295	38.32996768265845		17.581573524308737	32.987124855482314	15.578884728834662	18.541725377280887	13.231662326244557	17.4419938936607	27.008276528737497	28.04355147246284	13.299402161998202			13.826686480794018	19.46940879520615						16.224436681382564		19.528789863733103	24.51244698453556				28.38809289714353			43.56289434302676				22.29961695009541		13.397705964034976		24.82570138478855		20.188843860053023	18.855630201748447			37.486997734251744												22.866506679025623									
Streptococcus koreensis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		184.6914648811045	78.83374524973493	40.0448028274625	41.95990101384434		48.88731630448969	83.95973543853758	27.93381507131488			89.65393362509913		102.2074566733663	69.72266413118544	73.53474963769924	30.247998040403687		119.50693950150904	67.48901099966616	94.3952548708039			73.57292820725283		31.931630724780383	97.5927152371061	15.026376088833592	55.22324941432028	69.7526245134056	172.47425453728525	28.710843999267013	113.18321006909264	231.55241145619837	41.12261385810409	93.40978281492636	94.75076355290294	75.05934837817935	155.17638207075728	131.46276728042915	68.64896061846417			33.52660253120416	150.49203663757083	64.76317652043558	32.19266921535871		17.395900073195037		67.90392414609819		208.56641801709677	165.0607821577603	18.595825576276567		65.7533406420493	174.91427568107474	63.72352532617757	1.0106382978723405	199.54179746545893		50.243328144148855		87.90502458997646	20.26513121575149	56.73343293955444		93.954930569633		60.39924232360495	54.11071259843028	29.43223039256605	25.109682247656885	153.1537667203846	62.10409497062501			17.854639836886204				20.63193576722671	54.708900795538106			48.64175380943209		17.560717204063558							
Streptococcus lutetiensis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		50.88722204026892	31.825931960685036		11.74633915706923			31.84942460420486	21.948843525642683			40.47534017201721		26.076144628468068	12.571144215947744	16.981854311646785			56.2456069356405		29.211257310108422			15.107725245555326			32.41938631555827	10.537046038117795	13.564009836667037	20.68687869838457	16.05680942613227		27.937897227149648	31.999024758839933		29.85700891867513	26.802291016125967	15.049732223724796	42.82838450887235	21.996921119711203	41.04781239594621				56.503128642923166		11.616963099267831				14.562565122404362			25.39161457503096			14.068771735325852	90.02137839096086			48.67996707991093						36.70036973683575		35.94361969648698	12.404280433474147					19.546661935047872	11.319526569536327			19.58099695120193										10.6976025591446							
Streptococcus macedonicus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		23.37016907962548	16.90697653906225	14.03322250131834								18.33845079637173		10.389462943897245	19.650889242438595				14.237388873634975		13.506207160116263										11.502326303694137		28.76275515918257			11.77703679126875	10.465978645347985		15.622064020496484	14.939722198458275	11.433616076844624			11.068123374899418		11.412402900542409								13.341910213207074				16.312017807353			14.271803126911218						19.70853719444996		21.749594142848807			13.34656627281515	12.536258430487209																		2.001037148546403					
Streptococcus marmotae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		17.758986290287147	12.418403256159886					19.226243104245366				37.72357880578701		15.10980637575835	26.928421113022	11.93718868132895			14.194448293615196	16.38193353381808	11.20006867144303						14.57210919510666				16.84544684984956		19.62932201001375	33.09101792577138		12.234997810857356	12.493326443253324		14.942431243345728	25.73416396658996	12.162039323264718	1.0		14.2506992960217	14.688326841244448	13.549376945417352							34.14988294851313	32.06383527911633				24.838489175976008			57.30136693004786				23.618312669658334		13.0836638197189		15.068603881797358			12.81110219634908			22.08278937117745												11.94062187823434									
Streptococcus merionis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																											13.48149860316934																								12.245367440649312										12.986096506584916																																			
Streptococcus milleri	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			18.35109917911181	12.569586390253884	18.6500444138647			12.641855827038864				12.880792084446648				11.712062625430711			13.89795302602914					15.14294300118572		17.213562490119156					18.18081596638661		27.21069403287837			15.702021604683049			21.634850956944607					16.222547882007074							13.580884440835195			10.90474136241343													20.300366665189447					26.52609664628214																								
Streptococcus mitis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		97.96591667658868	47.138814919626746	42.72262235140566	33.154668420601155		23.96515344718176	74.01260273181742	29.97714205358189			96.96448385948452		52.03834718852721	33.71216692056415	51.15985293067951	13.734812709479716		70.82067445763043	34.45845711385923	79.99507513344987			36.23663891961082		17.372092873059426	91.23963480401471	19.105566799862707	30.22719724891847	46.72643529439983	57.78581467064864	31.15508018058604	35.67236266809834	52.4190490776081	26.51721524292425	26.981030626214373	50.32010317260661	32.3675608915153	61.58664014590006	52.69616507610038	51.477176141722666			21.551133478786667	60.29640432113677	44.23896024759511	29.99654797202746				50.05071931202584		13.752002998301174	32.090817668645045			30.01942716963817	94.68048098146356	18.51492447439404		95.30455947549729		43.36149548862242		24.64345492445327	21.62396632949406	55.15519707066096		37.03697331110087		29.33443437139468	38.56752235643351	13.49216689380336	21.283612897982177	51.01100249795667	17.71358208566103	19.553003036632347		16.40245113363819					19.29384116061552			35.426067726788									
Streptococcus oralis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																		18.563986025933986																			28.69029970025667	11.60856040142093							11.79912798722228																																			
Streptococcus parasanguinis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			12.748483790720496	17.251403230467318										21.50423934576153							10.53146139882835										31.454771938552582			36.8393430105651		36.83485477920672	11.280415268928945			48.05198031085472	14.166420351923394				18.268043849048173								32.01302537504042	29.893452447259847							23.95878142901391				23.88824219989736		10.991205660833767				15.612756837924069				35.60102744311991																					
Streptococcus parauberis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																					13.993959908282283																			10.941866513968003											24.08479943484486																12.22952698567216																													
Streptococcus pasteurianus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		1495.657029038921	1019.9603482831628	673.5338380348508	435.1348921423392		178.01080157898917	1671.0992297644827	255.04631666152525	33.52070827848818		1912.6115564407428		889.9194441533657	354.99150072825074	465.551917781629	137.614144622842		997.8428034999484	420.30876100073147	1025.878568282573	22.38460494890097	39.75416394477634	548.5919577508027	75.08236322731193	346.4813086997353	1139.5749925518774	206.98955992268571	247.3961354622245	809.6303359575637	2294.9725239175223	221.50925439440505	610.5376545264332	398.51799628232106	227.30338855587215	918.119594464574	490.0701948214716	913.304749671266	1782.844687474837	1028.63458762122	772.525734267218			221.2863074343188	1268.809167884456	444.9468212811264	289.5983825179223		53.66765420338879	38.55441903640766	674.3016470612594	28.653658937211222	58.859688732383056	483.5073700514636	18.693959762351216		425.55422185673865	2673.9494705954558	157.02181577394987	3.031913652467661	831.1581359563751	13.125775240924646	328.5624286341024		316.2872644265993	128.63412440182125	596.4857994173199	12.60578976323226	518.6126797802428	66.76207747719835	664.3294509039373	372.19579664717406	201.2664525445091	316.2177504717011	1061.798537793497	463.7820474945113	143.2274388657805		134.83141023155187	26.717432252298103	58.90525903833678	43.00699677262661	82.89469754187704	118.37626201963724	4.951709657068763		538.286921303292		89.53862495131108			18.91458658973532			42.3173487124275	63.06212461022742
Streptococcus periodonticum	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria				11.871473651976348				12.68794536244023											16.79645622943969								19.11171652931044							12.987538902743864											11.021521365370962													21.50556073972222			12.285990407988546				14.0857153302259										15.82086970515148										1.0044910179640718											
Streptococcus plurextorum	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																									21.081017305153942																				20.984853117845734																																			
Streptococcus pneumoniae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		88.44121182714267	44.075125891031405	59.77477677762637	39.12196860585424		21.06126254751592	78.20622225975455	24.399176301528527			90.6609018569576		40.14546479371839	65.54167411862859	55.0311853466934	19.44869572321991		90.6679953102834	42.32290848492856	81.9571292124464			46.68032486487779		34.03640720926934	82.65031347372867	36.79134800333272	45.29187012043077	42.411879899921445	71.32064795432288		51.63670454039884	70.38695920583751	32.64497808445653	43.41276829539393	48.07605143226472	20.196657157478004	41.78437289649388	77.37594102954985	62.7715465077149			26.993142197375533	82.44383545092948	54.13680783499724	24.56958999103694			15.824774113400832	70.19109481890168		31.277309884652976	76.06243853999027			32.31075371707483	123.46633632270252	29.132000379909478		110.93719584773125		49.23092382547468		41.41040128777431	20.36361109573692	60.35397172379877		101.83608636071185		38.99522329144499	38.42051177719211	15.375545945799438	12.171387298549805	77.65528178559119	19.026601047071463	17.191072977382646		16.591957720960036					21.652677078107057			38.55010933588806		17.983822793669187							
Streptococcus pyogenes	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		603.199188291353	312.29671616824214	286.61282470972645	296.48591323582593		133.11990447748016	426.8398326634373	150.9169632459032	30.35655348119484		467.2189357002957		352.05787677431016	203.5706137239428	219.2986847492268	78.16727087709708		412.1889008314981	255.3616509066818	510.104138717577	29.93626161795441	24.360397906050316	313.4387611111038	35.95330287406096	151.095222709865	475.952157516121	126.85339558600458	138.28390331531648	302.78587316691704	488.7905601016501	102.42208647366324	319.6119117250731	257.5757547975538	135.47124408697434	479.770612192288	287.8380300078296	310.07383139002684	540.386127243854	411.0727388083341	428.10952270970034			135.93399448242576	497.4391177143652	233.45967678825863	92.92661598962484	2.1	58.59236988853052	31.57405352912499	412.900785024428	27.242523293966364	72.31242336048902	321.22023352527043			203.1658433909621	875.9053521975137	117.64089454922328		503.8434762294361		181.9801144284428		160.19374016265104	86.57629258538293	339.3480128437418	12.3799874236726	295.2530430099528	51.00518983644995	244.21593679007944	217.393287816249	97.78987913969206	135.9360318771864	456.9236922601564	175.08022308153005	74.98293178876985		78.81431708893615	25.31390799846143	48.4831655200896	32.8694034872563	66.46945022150175	90.00019865929096	1.6098037225496913		185.936771744532		65.69663337221064			17.336825463789644			38.53199527652998	43.361975132967125
Streptococcus ratti	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																																													10.775623566842636												20.83294862877202																							
Streptococcus respiraculi	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria					12.696281977729088																										11.46152875369037			27.23438979272455					14.63702911754805														20.625746516200053	16.22525655300432							28.164767696743123				10.159855489056918																															
Streptococcus ruminantium	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		39.94014882730778	21.58847047615594	16.023845360749387				27.21928623580554				22.40120809712728		28.24455143946876	16.5616182655793				51.79918443498708	11.478320543523642	29.143998534297463						17.539249012515857			27.625977564704595	16.450391971352936		17.210778001716196			27.194544397361582	14.43764840271578	15.1434702160633	43.422144872078185	27.943371258067536	23.566204956491887				52.4141725246539	13.868714100930736					25.210698500015965			13.89342409368493			19.007281840943357	70.93145082423709			22.536981408656903						27.95699985214747		22.74998503908348		20.741877566263668				21.465957192033144												12.344811693315291									
Streptococcus saliviloxodontae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																																													12.269116776655432																																			
Streptococcus sanguinis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		306.99770680958846	188.7584874453375	154.8950000564487	94.39312556622473		42.87152232177747	306.6783657866084	43.39208116671789			408.051681398466		199.13109852284447	69.56812899510997	88.14541428908122	27.800064981275668		247.7909909355893	95.2784725010924	261.57661695226795			129.49637592683632	17.780643539396106	86.08974278562648	261.61937371436346	41.24801607546184	36.23748155833002	139.73677765537684	346.3455379292056	35.76660752383738	131.86648865320447	154.73334567796587	47.66348349262962	192.82593849253053	91.1065151029748	149.236324960731	279.42242603468577	198.8231244120728	159.96415899684098			47.32061018681456	239.2209915062731	117.17348387397368	48.83033048722746		16.973628643631404		97.99914919358638		17.78265605096644	122.87488540896696			72.19474618978049	426.4265523287151	34.107588317854706		228.8899287003513		83.99479006671966		68.32020528173932	31.351924441830405	110.15262788222716		118.04215176633508		95.0981016605838	83.10863864729036	38.11962093818968	70.48969528469024	298.86885445702023	93.79513764365744	23.961334665857347		23.752717318688028				22.575944554709128	23.085910130863702			105.4963068296985		17.959078738794712							
Streptococcus sinensis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria												11.626622694629898		17.660134380228044					11.2851242655583		17.8694147924726										27.82729213422848			24.711361619820515		24.277731685613432			11.03496853024629	15.085028962713144	17.521658408446953										14.659724534203445		17.999541832226175	14.003313552337511				19.71617007137764			19.064338662672967				27.070537157386145										33.73038935397929																					
Streptococcus sobrinus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																																																																					1.0044910179640718											
Streptococcus sp. A12	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		180.62764583608345	182.69280267092333	83.85012136446075	103.3881682330386		82.98992974326755	96.68685330898224	55.963717062445	21.97927289866733		153.11410702874937		143.69721088304829	97.31325004104822	130.46167623733524	42.6400992273519		63.18257724334698	72.92389728351077	117.95883337906666		28.22890136446549	64.13275112747363		35.205780860908575	279.9213714279294	45.37567175919786	102.53445153533848	74.25475185192077	209.5126067402302	36.84488213604841	186.329589942262	149.1042930884532	85.04584856589582	98.76599159506584	73.81057821187922	86.27315453659861	155.6995265258269	141.8000383610526	109.28677875907852			42.99885147328949	139.36073750896588	73.46338597160916	60.640824139780136		47.231895449768565	19.669820786741475	98.2734657672742		87.9272858387617	143.3304936709854			40.70324279521292	186.55378547334988	53.76277578314888		115.6439869718296		68.07127847202894		69.32623725676638	94.08035639737292	51.54130844833868	13.75651881116439	114.34246596634192	46.50605566797248	91.5543080101058	165.65668755979283	20.310418294545805	63.93080901844685	119.5634880817398	34.328008517554736	42.74855421207811		35.84256163297981	25.92879078810214	29.57027726079609	26.006477233701915	60.75875299031232	70.14564487416175	2.5773146048306383		41.582559774109626		17.00043369902894						35.41051939867776	48.40552202065854
Streptococcus sp. FDAARGOS_192	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																																																																					1.186675330295694											
Streptococcus sp. FDAARGOS_520	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																	10.687850536720648																																																															
Streptococcus sp. I-G2	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		86.21354014946029	64.13448940001808	20.488592920786235				60.41267914304193	22.701797918869328			82.79742408186185		134.4568328689079	30.83165571782164	34.46518387307924	13.91191930280988		79.59583197139756	12.482499813672217	49.69946806200275			25.03054389064902			37.56075632018776		19.01523435521528	62.58715382543576	82.01045243670848		38.70130424042788	149.10427617292137	15.345374982772867	48.17386762197276	12.94547656677319	32.95383996811578	97.68407205784196	75.97882286177423	15.78662165119714			11.30794727163842	72.03560117743736	22.70194660385732	18.32463451013389				26.917908302650748		68.60282372155001	72.44409735669474			29.446188214786645	85.38228636099834	24.0842229717416		128.20055405062104		11.032465871091585		64.9451462430144		27.15116050585537		26.897936757262112		29.463797789480065	29.93034555018614	20.436922672425844	23.14227683072712	108.37549091876586	13.97213897950905							17.01837663533611	42.36001305859152	1.2846726918187286		21.599460275381773									
Streptococcus sp. I-P16	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		82.66800736834462	33.52110716102336		15.982026410961245			25.23747331630901	15.165856137025044			31.10223910423144		84.28913979239087	19.080116333132047	30.05086648861518			39.99749753932488		20.52095034286316						17.275806948495912			27.85174153787249	72.28942492211654		16.35587017908228	144.33596979808712			25.994023363925017	13.625013754731077	51.8997144457172	34.478302666019346				14.783591649668262	30.627203026648303								91.35100415113102	62.56450154193752			11.578030697840504	38.43613804651507			119.37729927448578				44.31877872362798		15.702863802223442		21.85282060519492		11.897575115013868	17.173629488092825	13.301842525778028	14.371820249450312	158.28144705909247				11.91407837568024					20.46177928324154			23.35141218820736									
Streptococcus sp. LPB0220	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		65.88693612344191	23.85186807178489	29.36206596178572	16.85877038208363		15.61621251461631	38.1621279426698	17.170663757503473			41.41179219956488		56.392631879484426	25.168708862336903	26.809783071929967			38.948669665079386	22.97977796593572	44.76781615765648			14.157044576677936			39.24412022508309		23.299686196626755	43.24540570874476	49.869533171313805		36.11601738257263	69.72141373880564	17.679795727034474	34.059171726403	42.25410217036538	19.502557969504245	43.25250757169074	34.13984868662336	31.43285748740356				54.95025192929903	17.886392518223403			12.090585452941202		49.10252076585122		34.61005261919194	61.74784275136477			26.60608505968249	65.14959557329801	18.001866612737707		67.24932663060021		11.838921004500042		19.072096823386826		43.11423003699103		37.27802020089717		21.94101960292328	26.189228419178225	21.085559019261137		54.84136113066877	19.606670583076085								25.51828325162139			13.163472211037528									
Streptococcus suis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		378.1152454890633	259.17931677911605	184.7140734989118	256.18873327956		101.48560322087415	302.69810444061915	155.5277467224006	29.45644165945209		378.8551892506886		381.0300739506647	203.62610203669783	218.22714759531044	74.6118561946113		442.1671871149093	148.46777345797574	340.48671100012007	24.60279686682562	21.65467032511911	157.74936329863928	25.871552221280275	123.58580936441363	484.6330163589677	85.01215719487175	131.81386830975657	245.9680362890582	456.0679250413157	84.95355880841906	239.3265702894057	469.9505077575058	101.73994341540585	301.1201871972524	195.45537841485876	134.9448061951594	320.6376579397731	399.6871506858807	296.04163207495463			120.03842717237713	356.2434009926272	174.40368538204507	106.25365829740268		57.15819899298018		282.04755468521927	19.061874175477108	409.26904977389546	457.64105308318193	20.134857109281132		147.1613245660688	583.0041557311328	158.8464101671462		818.3419672299005		127.44751098702298		308.89888183261274	118.02601702852434	233.22275777237525		324.4832038865116	30.06346832806267	146.1952709093051	195.7419156894448	129.66834056303634	85.4644901148075	648.219766035705	90.8406496944058	48.74897936180984		74.93502069225295	43.89422111535695	27.48940691539253	26.145680878424304	96.78256532759715	150.1456801204945	4.8568073144578445		146.7911822203633		49.27643884934219			19.979643538701755			38.80466741475276	47.701662392160166
Streptococcus tangierensis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																					12.486404383792353						15.68219958723238				15.731582431826103																																																						1.004491017989483											
Streptococcus thermophilus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria				17.441082865288543	29.76086583474961			16.97720535752671	10.114262948176869			21.903366970559414			12.315082259175842	11.51276421427749			20.51814448285535	12.503995627118616						12.70071266333963	34.19092048955665				13.50534701541196		31.01534588335335	12.994406983701404			18.834241935023087				16.80065315353144			13.06284465466794	10.13996622456109	18.314548291981414					39.40544136514131			23.368047220272658				25.16412217780738			27.414656930110304					16.037169027936244	12.443082397061255		18.40775999617913			27.18853414446403	13.579445835925318		13.36733209308042				13.672811344442128																	
Streptococcus uberis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		42.87534563395278	33.10374092833593	18.69793427077793	61.70566950904077			23.71392962572086	15.37481167096743			26.399524185743115		39.55643386244748		17.55738448470073					98.7526013351392			53.58133645401535		13.980693767194015	17.625375287689334	12.829342965367054		13.359916018739709	50.91728579406082		28.31794273718506	30.226337794737365		33.41937716804765		18.79023671889689	64.06418548911624	27.695434843340816	14.071632884632496			19.24625345134344	40.01291075194391				13.572657828458272		21.30856928782052		10.17582280500871	25.420021864469536				31.61627972685062	11.517518733971611		19.50092376619501		12.269704034664493		11.9485886231648	17.698272461522993	24.678511730066933		13.216653977411836		26.712956659128253	20.99073337789453			48.78750200067888	15.249989201286365			11.985834928257924				13.77287889089717													
Streptococcus urinalis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		74.9789839497061	34.08170325539133	55.27801786350205	34.63165942360833		36.46198334768369	60.47803334929403	12.169253539597843			86.81187818197543		52.51391496548189	33.42375612476486	31.3519934228232	25.46817775259636		77.31738637361359	33.97157790299472	136.9739516548122			84.10439272337497		27.86802228963333	64.63531058822173	23.918052510218413	22.577827604665316	48.475675727370366	92.68343887484912	14.684437111504572	55.63317228000814	30.75726749543892	19.766475856419124	90.35962951704016	35.94710034875713	32.07243980485922	74.34882955272808	100.5141435625898	127.26350036619787			14.28696847273947	85.93135391266496	30.88999549815092	17.647944711667595		12.672461400588691		67.47522307177304			47.65462796104987			27.762642609691344	100.84910832000163	23.99121183923895		62.45318399901904		32.708682822836174		29.57258614437117	16.07527593100839	54.02198536848953		65.61012401144544	12.56408931833044	51.21401991156079	37.21074542755507	10.9122274982312	14.626776987964895	83.11998493474711	21.759360380178105	11.926037323514423		12.067327744093385					16.411570568911706			31.738424850169928									
Streptococcus ursoris	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		15.034840814543864						17.86061646911599				45.603488646271686		42.64662801139222	26.658728007336293	11.889658490681812			28.710597658508377		11.492754699367728									27.13773878940414	44.48844300697678			46.18994343720173		32.07106819718128		11.05378629761486	24.92229999815852	28.24273222675496	14.702633767482018				44.13463448395367	23.362649322868062								31.076045667032464			18.147581522741973	53.67698209796029		1.0106382978723405	96.80699045583992						38.4446905452992		19.908565876652855				105.40174344413482		73.02755787276784																					
Streptococcus viridans	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		35.27141640444412	30.5213002884016	16.10403961036382	19.128062985346062			22.597015057859952				37.42683494689479		37.90720816573636	20.353891525220533				27.3705545135567	15.96404450895077	10.860797239719274						26.575584836592704		22.969622444267483	24.95213246486491	75.52580372327736		32.93560065132517	29.24835206958292		22.643949398355847	16.64402492443981	25.63416705400782	36.95611345119809	22.32043407780413	28.404979128563337			13.711309363215992	37.62397817409785						19.828182551495416		26.18469363676781	30.469386910055174				63.5600990518528	17.511492755939656		39.84603642207741		18.904070608238005				17.145520343370507		35.44144888106597		16.39741770992672		19.569170078510183		30.099493361584702									29.20420504292616			20.59006887956424									
Subdoligranulum variabile	Subdoligranulum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																													10.782545077254625																																																			
Succinivibrio dextrinosolvens	Succinivibrio	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria			16.115331600949045																											20.100787198642006	81.25003203855739					72.66460776071737				15.076562585145224	15.059622730794985				58.17725500319955						22.06967406220159							33.09510554157522																	10.04214440656957																					
Sulfuritalea hydrogenivorans	Sulfuritalea	Sterolibacteriaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria																																																																1.0011113793796833																																
Sulfurivermis fontis	Sulfurivermis	Thioalkalispiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria											35.067961165048544																																																																			1.0476190476190474								11.119741100323624		29.96099290780142								
Sutterella massiliensis	Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria			13.092965890348038																										30.12532160345257											18.091875102174267										18.373496276494176										1.0106382978723405																																				
Synechococcus sp. PCC 7502	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria																																																														15.145125279087074																																		
Syntrophococcus sucromutans	Syntrophococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		12.608991348532212	13.608648413668147				10.121824243318477	25.581926564813934				12.326502445147677		19.04130926512115	130.2001861682279	17.188615171155444			13.97741516803883	13.0718821849123	35.41185243323538			16.508635251644144					17.939675404963257					14.029871707668027		62.36218458806454	27.69664217379647	12.3300326406729	13.362970854574748	16.126504799862666	56.91750274471596	1.000000000134749			14.807755956279872	47.44370216033814			30.256248398522636		21.007018881408783		31.161571130450767	51.12309101881766				18.992294089445394	154.4884309120101	1.010638297872511	34.612151378786066		18.747645676993475	1.200560847217269			33.18769577927586		121.29920840174532		14.280878075437018		32.17264997940316	17.529561896168495	11.498147029978478	16.021644942410383											26.886861603796707					12.143068555932851			34.95581173106947	13.043630615696047
Tannerella forsythia	Tannerella	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			17.6352119206853				30.65330581470919					15.331886859502522			30.11901007664756	28.38574187528597													56.17298250255804		17.373657726949833		19.03449246152683	17.087820454069224	15.391325986683109		50.32510841202157			19.343089512817627	16.806569601567148			26.93959122488411	26.673128272260104	15.070962172692663							29.26574503550695		28.21603922709765				14.789758117683046		16.51187856634098							13.448159955702565	19.92890239571069	15.366680855899576										42.59712899855586				16.719767459207954					33.65353423800347							
