genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Raoultibacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria																													0.000172773220944						0.0006809060715811																0.0003181877301154	0.0007381715573091		0.0001543839565432	0.0008874487695102												0.0003826917499951																													
Reyranella		Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria						0.0104669887278582																																																										0.011111111111111101																																
Rhabdanaerobium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					0.0001835242566984															0.0005544736685703							0.0002852315927463										0.0002114690787075															0.0002549848492029	0.0001581860499284	0.0001435486371107		0.0434782608695652													0.0001997244132306											0.0004352311248702									0.0003067888936575			0.0001973085887				
Rhodopila	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																0.0099999940382703																																
Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria	0.0388086642599278					0.0402576489533011					0.029126213592233																																																			0.0029769288017861		0.021111111111110997																						0.0349514563106796		0.0274822695035461								
Rhodovastum	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																0.0033334509354071																																
Rickettsia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria	0.0153429602888086																																																																																															
Robinsoniella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.004592492075224	0.0032948118374782	0.0040304473556799	0.0012570764658719		0.0048065552157191	0.0041799311742768	0.00091157480621	0.0049623604685951		0.004967471047994		0.0032670068369923	0.006945797719849	0.0024370918746674	0.0033547368833254		0.0056246558944019	0.0037539117596602	0.0017602121713969	0.0097778851667604		0.001432729416861		0.0036452623836089	0.0018155948013536	0.0034486513063035	0.0051588079583729	0.0050213162475818	0.0024202913581653	0.003158744220846	0.0086434909485992	0.0072975149228215	0.0013168111355575	0.0018921302432115	0.0101535051721473	0.0024645436337782	0.0029061360115355	0.0022968473413791	0.0035597233765881			0.0027680937852455	0.0050059782018668	0.0080356067890096	0.0060712061353372		0.0038941476288038	0.0109160338485372	0.0024001703814925	0.0047947419101265	0.005756559539259	0.0041815719129111	0.0050110100372028		0.0063141462063873	0.0036129505198741	0.0033302410003115	0.0042129003205397	0.007787992555118		0.0045615308535702		0.003248378918556	0.0017217421846871	0.0076021264290607	0.0031372929580784	0.0032879265910735	0.0023280994028162	0.0021144902484619	0.0034597276191501	0.0125978489914234	0.0025800257173505	0.0022430060592995	0.0050668660531132	0.0029325711914297		0.0012696980930946	0.002682180295993	0.0031189079310111	0.0029255346604645	0.0022652131755768	0.0035257618711621			0.0058090256136677		0.0027897482586105		0.0111730892505503	0.0046473580420172	0.0029684481914689		0.0034392627778903	0.0039072589095626
Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0119441488216228	0.020450476360980702	0.0059332617907331	0.0215342932484282		0.0281309874611786	0.0080848709740752	0.041137923099029	0.0794007625750837		0.0065141595315412		0.0310425985145584	0.0111737429301676	0.051578164980782805	0.0142697997438468	0.0251377706196173	0.0091377830667079	0.0104043773602546	0.0242658167796331	0.0272251532601886	0.0373890775909608	0.0191090467085272	0.0260920724766262	0.0059629847012702	0.0055044236811623995	0.0137153074020757	0.009369855808383799	0.0077567226526732	0.0098108747311757	0.0374155746680987	0.0508298825095765	0.0347935796733412	0.0690570277495344	0.0178517009147962	0.0130208744668612	0.0107102653163961	0.0191449537828304	0.015333400714228201	0.0199679742306585	0.004576171726598801		0.0624478481835758	0.0201390384143988	0.0042797359913171	0.0041723947515436	0.0233801945720977	0.15322073519983329	0.0311136041965406	0.008840465587394401	0.0026999643904232003	0.0901787434645285	0.0821605152425383	0.0149084569520306	0.0639891804332909	0.0038549538753117	0.005414990290294	0.0672928638160649	0.0288417632410067	0.017784552484110903	0.0297837114304502	0.0338146341832995	0.0022222222208002	0.045640686476694496	0.0329120172742758	0.0208280974134637	0.003650982431209	0.0111874708386011	0.0518964846440591	0.0432287499987206	0.022376752519572902	0.009810226745260501	0.0155409030419751	0.0202899518837271	0.0287610922182091	0.039781866477855796		0.046278727915723794	0.0173735726890798	0.08439547082489521	0.029083184590453802	0.057958003842310694	0.0147036976938414	0.052190888061804996		0.0151926821943465		0.0296021881057277			0.0318106022953001	0.0155671747339748	0.0189384308469611	0.0769261379305507	0.0636541263926198
Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0187485830212436	0.0125930389226168	0.0156198398545362	0.0027754837391377003		0.0085652936928395	0.017642927119895402	0.0101197519056366	0.0036988094402244		0.013268476517896598	0.0271059509916068	0.015450090455073201	0.0251827156447798	0.0087060571210696	0.0125341702633407		0.018215292514270003	0.010529295093431201	0.0074006097050702	0.0207449112473599		0.0057920213301669	0.0122469517352528	0.0090296422280583	0.007314031563546399	0.0154070404309217	0.0177107353207535	0.019688094137881	0.0078619233345026	0.0093502311005246	0.0052203272952231	0.022171582550745	0.0054612113478649995	0.0115984442130634	0.0175644793152192	0.0175726402956621	0.0149298965959617	0.0086281011960327	0.0106027044253749	0.015299609318104198		0.009820188066390501	0.0168092056561146	0.0259673240763519	0.0222563541170297	0.0723124571576228	0.0048581234645242	0.0142009716636281	0.013474321198607201	0.0189504745868854	0.0110980558453409	0.011575487797091999	0.0141525062766434		0.0233308645513069	0.0154860990311952	0.010806065583785199	0.030055865783023702	0.016147263819625002		0.010954771590471101		0.0092615979890191	0.0042669336054661	0.0194662160200698	0.015018028612447502	0.013403759969300901	0.0061195862843643	0.005408683955243	0.012106817890338	0.0269090458591824	0.0132585590284462	0.010542286592645	0.015792246218879	0.0098543780705123		0.0086120542941152	0.0107492026187311	0.0086486134244227	0.0121736507561448	0.0030806605145296	0.0356711871211599			0.015009882887104		0.0068349259278473		0.0165676804433745	0.028633062210399	0.009819951302451599		0.0125656217530847	0.0036114441801467995
Roseimaritima	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria				0.0011821762865644	0.00046693551506				0.0008881294799532	0.0016579942764406		0.000517157966735				0.0003989892272908												0.0004350164269821	0.0002305437344528				0.0011023593431613		0.0030047954355442		0.0009841792553905				0.0003462781186792			0.0017262359555327					0.0017717650480711			0.0015872867835947	0.0004090966307221	0.0003012964204053	0.0008876163206871				0.0005972495088408							0.0007116076758624			0.000720316513702	0.0012305683150609									0.0013754712580308	0.0006273273807863	0.0017916282100005			0.0005618922781152					0.0012985103420572			0.0005812156062573			0.0008304458635205	0.000775823148856
Roseisolibacter	Gemmatimonadaceae	Gemmatimonadales	Gemmatimonadetes	Gemmatimonadetes	Bacteria																																																																0.0022222222222222																																
Ruminiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0007896414154647999		0.0011397629940629	0.0002980138364718		0.0009953122038541	0.0006040781161825	0.0006705796816624			0.0006647175775721999		0.000283051889344	0.0008886170498367		0.0014197012691258		0.0012447205040404998		0.0002130048782319					0.000885871510108	0.0011485881987294	0.00192363497945	0.0006591951159441	0.0007842829787001			0.000288086910261	0.0008187066180821	0.0007367711979427		0.0004797169040173			0.0007438051371950001	0.0003418400498603			0.0007309416383532001	0.0006141205549460001	0.0015634285979469	0.0013063067195442		0.0004761779892388	0.0008922962409902	0.0006174038493807999	0.0005026070958981999	0.0009584833661651	0.0009360816220204001	0.0008388426044152				0.0014363184445725999		0.0013226711643778998		0.0009463366994229		0.0006234566429578	0.0004113997173583	0.0013914050705638998	0.0013138068504147	0.00035137692570269996	0.000909478186844		0.0006295370527199			0.0003110147965408				0.0004503233024326	0.0010026955048656		0.0010683319321913		0.0012877020023180001					0.0009556481409968999			0.0008655036563321			0.0018014627071061	0.0005497172859864
Ruminococcus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	0.0162454873646209	0.06349412575710531	0.0426116980649495	0.032785388535840496	0.019358629519317303		0.0386938151258175	0.0237942892515696	0.0486538771062565	0.0326427339688526		0.021839252572820697	0.0064205457438654	0.0253525585146188	0.032498949956447996	0.0385088350917981	0.0285814791727355	0.0468732426621071	0.11387111611094801	0.027187457390445497	0.0387765499726939	0.0234634169226677	0.0112143474124668	0.0455408532611843	0.0180281203806398	0.023766411868266498	0.01145157869378	0.039290548286410897	0.0424855390465779	0.0642025784825228	0.0194669161039907	0.0261348208197309	0.0247746509802053	0.0397356028311583	0.0179922677563091	0.15558373437922168	0.05794421841704749	0.029023057213041596	0.0426545428575036	0.10733186515292599	0.1252734161203726	0.016688726955395		0.0134146856288919	0.06616963959021191	0.0246454737724346	0.029028940632874603	0.0083333333333333	0.0130109075448827	0.0539327031361992	0.08289955777937309	0.0122202680441096	0.0317706430826705	0.0351737879878245	0.091678798022124		0.0715821050107027	0.0703389529821836	0.0631290210064294	0.1525894281814961	0.0680143097195642	0.0034730836020838	0.027185177955296798	0.010000001053129402	0.0948092984539829	0.0178092843875426	0.0839034889254363	0.017131063565744502	0.0576985347895592	0.0448940995031914	0.0825653454527194	0.0132149924517621	0.005357334479396099	0.039149559634413	0.09693409725998131	0.0371104033822825	0.026847474232641097	0.0714285714285714	0.08752206148002731	0.0607777340533973	0.0110198723874404	0.008399048783179	0.0213611196184974	0.0478418539770283	0.010950590741982999		0.013103024416501999		0.0439198110635084		0.0055865921787709	0.0615536911907954	0.08525438607062549	0.0333333333333332	0.08288914902157679	0.059992331795936896
Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0005042310693844		0.0003435528617931			0.0003859460705541		0.0002524470459079			0.0001871063031568			0.0003199682693975	0.0002918348984205			0.0002819925030927	0.0004059606643327							0.0002047852431401	0.0003550811908376	0.0002702772914566	0.000260917967533			0.0003284567399145	0.0002023657255395			0.0003361503036858		0.0001993076629267		0.0001701979140161			0.0004880962960912	0.0003044789516784	0.0002240679421859					0.0001701567308274	0.0003113955672027	0.0001421118514769	0.0002295801377054	0.0003557890998768			0.0002767999633757	0.0002771274155674		0.0002434188709261		0.0005100154209044	0.0019218231577103		0.0001949542383012		0.0003161468999535	0.0003235902823308	0.0003626983540209		0.0002610300327759							0.0002448040182449	0.0002924238786426				0.0002683715695407					0.0003923925259952			0.000184216866583				0.0004018228340692
Saccharofermentans	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					0.0001632754071163		0.000342861285674		0.000175055248001						0.0002748747080592	0.0003010564658484											0.0003250443699874	0.0002869451780607	0.0001659269581819						0.0003660861877293									0.0002627674852975		0.000310504335248						0.0002643989674546	0.0001419624132485	0.0001509245038318					0.0002034215168862							0.0001974123274597	0.0002456384020161	0.000424726890024	0.000144323046619	0.0003357856066205									0.0003738585065779	0.0005403859274577				0.0003032694079958					0.0002031769498978			0.0002241608398559				0.0002058446779148
Salimesophilobacter	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria				0.0005381604783262			0.0005974746270715		0.0004212242426018											0.0004500795691824							0.0004456988938053	0.0003194418872903	0.0003413735158172			0.0010377759936101	0.0003257700198935				0.0002918424093782				0.0002267341874222			0.000609909625055		0.0004952533081545			0.0002683115412603			0.0006683376538115	0.0003589248031482	0.0001581569129803							0.0002301243319151					0.0002415814091676	0.0004074215717738	0.0004408657877967	0.0002419665870691	0.0003325929893937		0.000377227576364	0.000421802234941						0.0004271472390154	0.0007734324712439				0.000908114176242					0.000374521413584			0.0004328196818223				0.0002094737533999
Schwartzia	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																																																																																												0.000222405750953				
Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	0.1263537906137184					0.24074074074074062					0.058252427184466																																0.0575959933222036																			0.06400396923840229		0.06555555555555549														0.0476190476190476								0.044660194174757195		0.2668439716312056								
Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria		0.000207255219081													0.0013132471778943						0.0002403785528808															0.000444991200986			0.000245475170383	0.0002342423133828	0.0003704746096202					0.0002201374533137								0.0006445771798658				0.0001855146520511	0.0009359009105963		0.0001465641398136								0.0006686047007311				0.0008003890333284																							
Sharpea	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	0.0117328519855595	0.00032555174238	0.0005649079210489				0.0010426733126494	0.0025461263951446				0.0010676724568484		0.0008326394671107	0.0060738272842401	0.0013965280750101			0.0007926705623955		0.0032639359462566			0.0014653025982075	0.0036955604278541				0.0003873073837386	0.0003804733536662	0.0018060305649358	0.0010082823594638			0.000494071146245	0.0057518878767101	0.0004619217179509	0.0005072708826513	0.0009163048734327	0.0012456183214992	0.0028667741002625			0.000944447592603	0.0004282212574962	0.0108558705704703	0.0023321467121831		0.0010972881065761		0.0005758710048996		0.0010489657198002	0.0036615725977285			0.0018924160855737	0.0013604587242957	0.0051174010105467	0.0145148724082863	0.0027618412651924		0.0037532656374974		0.0027771649723498		0.0012651810704826		0.0046741095445608		0.0022699748035712		0.0031810122101814	0.0018436892936988	0.0027720366691027	0.0013059604032805	0.0010121457489878										0.0021851199710404		0.0001921820348233						0.004630340685869	
Slackia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria		0.0002483325919317					0.0004369576832453							0.0003521637733781	0.0003940264483036																			0.0004135318243611																											0.0003580059312336						0.0002252363488855																	0.0003537580705207												
Solibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria			0.0005794166336162																																																																																													
Solobacterium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria		0.0003391133360286	0.0003389447520054											0.000395599652303	0.0003196769586608				0.0007581844700688		0.0002745921304733						0.000260786498547	0.0002327782954823	0.0002491945221322	0.0009025723311437	0.0004128523223543		0.0002023749415547	0.0003578578414997		0.0003401209764632	0.0002150768347339		0.0003272528158177	0.0002906289353732	0.0002643692460811				0.0006062652702587	0.0003999822021781					0.0004006059164486	0.0004772248556991	0.0002622414291236	0.000225273656294			0.0004998750312421	0.0003413006860332	0.0003143418467583		0.0009744081444668						0.0014672919795876	0.0005098481189287					0.001160805735746		0.0005600001615189					0.000243823146944									0.0004035822731291		0.0055865921787709					
Sphaerochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		0.0011571405232422	0.0022358627921246	0.0008117243797947	0.0003264570817311		0.0021095096487571997		0.0002646645029182			0.0005004755392691		0.0008950874271398	0.0011272819046128	0.0008951144909856	0.0057555048703101		0.0007373679650486	0.0025666624997841	0.0005866727505441			0.0005520794994479			0.0008112853335781	0.0017010441535667	0.0025485647229834003	0.0013538579152316001	0.0015064321937538002	0.0019445445718441	0.0007936394758546	0.0005945520573916	0.0021302470437542	0.0009045983989523	0.0024861208606818	0.0008792695299289	0.0006108133174891	0.0055040043451439	0.0031262295575682003			0.0014922278949057	0.0019510401548141001	0.0017418320476331	0.0015325159914712			0.0038826300044554002	0.0007010603534175		0.0013216890435274	0.0008499096727150001	0.0052640252758335004		0.0010354554218588	0.0007596692503594	0.0014604519604564		0.0008926578830134		0.0012345698850929		0.0018059892085335	0.0004244722395159	0.0009289009917872	0.0017710763848343002	0.0009020015004491001	0.0009967789478006	0.0023845536610666	0.0011105950770348	0.0004324570388073		0.0004213947129331		0.0029352226722618		0.0003185051491666	0.0005689206762013				0.0006394460876755					0.0010377824727131			0.0005812265255417			0.0019476007326873	
Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria						0.057971014492753596																																					0.048414023372287104																			0.004713470602828		0.0255555555555554																																
Sporobacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	0.0208833447702957	0.0054820265011448	0.005522113513368	0.0143744588259361	0.0142425641006937		0.0281349716771314	0.0078835904328484	0.0233881453200766	0.0081997463660274		0.007565829461192	0.0255400880248535	0.0069428701762939	0.0152158429988952	0.0195786414195728	0.0231376721570646	0.0156920220165116	0.0152407493670258	0.0131830753967357	0.0043244073447218	0.0281962805476522	0.0063266885332974	0.0033300868984382	0.0047953386409285	0.0092819867880599	0.0118751704688222	0.0174664909916038	0.0186531668750272	0.0084969977417824	0.0028882030827949	0.0187498560762386	0.0086281105466615	0.0105360466498439	0.0255220285257995	0.0025812649811958	0.0196112230851746	0.0026006465298655	0.0020544309815304	0.008300575291378	0.0103281998131007	0.0057611460363458		0.0194644454386832	0.0069535443354503	0.0183383415504587	0.0104280026394839	0.0166668286497198	0.0063697104647206	0.0227149500407666	0.0157767238151609	0.0323622133646036	0.0246675972529277	0.0161671936639947	0.0211925013284293		0.0135753646565347	0.0079492216096978	0.0197893140286541	0.0220626760159944	0.015416585459531	0.0144072023789685	0.0220978315441354	0.0156368359793346	0.0128723391058821	0.0235065968699261	0.0165145269127454	0.0154367538828984	0.0229440956388578	0.0136088609826298	0.0093920349906599	0.0115998329168281	0.008185880763024	0.0061118987075454	0.0040094634312904	0.0069901793086182	0.0269274086122432	0.0476190476190476	0.0311380942053495	0.0225938101957448	0.0156183889786617	0.0114429849840976	0.0149010538136609	0.0195813823176487	0.0120690755643889	0.029281421506971	0.0119813372043719		0.0257976609385524		0.0428520096494666	0.0269283631192822	0.026418005553129	0.0653087483803199	0.0193562928390555	0.0212355986218397
Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		0.0004747661479566	0.0044211220432968									0.0002833972742694		0.004492199128769		0.0050246883675678					0.0009955403271392001			0.0008943683084391										0.0005360996873386			0.0033897026300053		0.0033340715520173				0.0158597662771285	0.0050281877155974			0.001479601648109						0.0036121515071777	0.0003275198372317	0.0007444523964569			0.0006396738825241			0.0007532311989112				0.0020044568575035		0.0027553258433093		0.0005268191790944					0.0045440774188363	0.0002894455666211	0.0019850597397507											0.0047713818750348		0.0032341535154346997							
Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	0.029783393501805	0.3622152694495871	0.41647942351491707	0.2909278692973144	0.1971002699491072	0.0450885668276971	0.1189709008224468	0.5475735211488971	0.0721551449696575	0.0514416110621347		0.5539090861771642		0.3965457207242341	0.1364459263164349	0.2143164589722122	0.1631915277374045	0.03125	0.3404417016324503	0.2868849804532478	0.6148020369376108	0.2038804449269368	0.5450830223007761	0.7000947714748053	0.734971211713916	0.3934864256505765	0.3556899626397935	0.077483055051193	0.070506146357505	0.3504933579163753	0.5971592898011626	0.2998646502661137	0.1738619929331558	0.2569587575461413	0.1700209007522481	0.4314400687963916	0.1467580623380118	0.5703550815582465	0.5290941675425103	0.3736503741276959	0.2602573853670612	0.0205714285714284	0.0584307178631051	0.09567939628680901	0.3454728484479903	0.1563480628335942	0.3399972427779003	0.1083333333333331	0.0279162145549794	0.036828013455749	0.1846741568299766	0.0088561413802149	0.0625488591498137	0.1358362415045285	0.011976848026192201	0.5217391304347825	0.265872445709671	0.4960650257999794	0.062362799523227	0.0297865881120247	0.2673402349807682	0.08781939965269149	0.28971329623263864	0.0188888888888888	0.2889479374641214	0.0488322487990323	0.1814327336192289	0.009544997047069799	0.1656334304088425	0.025845743031008898	0.3729497707583298	0.1756308906365678	0.10517959872948471	0.44648296779504015	0.500179207862839	0.4524830372708852	0.2683115040590363	0.1428571428571428	0.033268571360474695	0.0155557853002091	0.06307733964536509	0.065859083475636	0.1295549957561665	0.0415655380464476	0.3877245524528347	0.1132686084142394	0.4775379671536175		0.0342748489232828		0.0670391061452511	0.0053189581307054		0.05	0.029311216635992	0.0243401534515569
Subdoligranulum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																													0.0001587325748539																																																			
Succinivibrio	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria			0.0003615410688057																											0.000501429071735	0.0011529079098469					0.0014859230248398				0.0002724647158193	0.0002332944406183				0.0008564420939981						0.0002754164885713							0.0003633311253027																	0.0002065902282822																					
Sulfuritalea	Sterolibacteriaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria																																																																0.0011111114088564																																
Sulfurivermis	Thioalkalispiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria											0.0679611650485436																																																																			0.0238095238095238								0.0064724919093851		0.0248226950354609								
Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria			0.000293735493569																										0.0004149721968628											0.0003269576589831										0.0011456940996753										0.002127659574468																																				
Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria																																																														0.0037211610022326																																		
Syntrophococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0001705554159873	0.0003053046263218				0.0002558600668179	0.0005062520099108				0.000204851053548		0.0003942708202737	0.0021788273535858	0.0003766542165258			0.0002565086925921	0.000415349586455	0.0005745506122146			0.0004311699553814					0.0002471165822492					0.0002772373178608		0.0012752481409362	0.0004101626362259	0.000413787255543	0.0002177372556634	0.0002914393465114	0.0008817310500792	0.0011428571430111			0.0002179887228765	0.0009225804989856			0.0004257066452594		0.0002621551799706		0.0003257023373969	0.000522202382239				0.0002085048973459	0.0024198557518876	0.0021276595744684	0.0004814598884237		0.0007167353166262	0.0013324759680546			0.0005031411861444		0.0016297085637746		0.0004403193684036		0.0007284648472637	0.0012815880900839	0.0002365435830808	0.0008287200611602											0.001254929363071					0.0001497443466178			0.0009935709093021	0.0002344500874574
Tannerella	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			0.000395638980587				0.0007748560620502					0.0002547967835989			0.0005040248017244	0.0006220169141072													0.0007737751735985		0.0002465257786836		0.0002385753091036	0.0003376639223425	0.00050222952381		0.0007452700946601			0.000349569695175	0.0002603570702932			0.0005059458217496	0.0003926618715461	0.000293066838555							0.0003058870659577		0.0008000691645758				0.0002316618858695		0.0002296825506515							0.000358302292801	0.0002677536261683	0.0003097184491766										0.0008598358732879				0.0002092115350635					0.000642696832458							
Tepidibaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0001757263012148	0.0002537605326319						0.0002289527465982			0.0003416049103289			0.0003361502426509	0.0003675023093751											0.0001473669339932	0.0003937443835769	0.0003182562326972	0.0003261964880484							0.0003044965756005		0.0001657307777605	0.0002025866945713					0.0006287913028078	0.0002446887936202						0.0001812858260696		0.0002046102210248				0.0003482630469851	0.0003318271588139								0.0002144880648189		0.0003671567451297	0.0004917167274779		0.0002019724926641							0.0003487564542869	0.0002999381244009				0.000289661309162								0.0001687622926355			0.0004500631512	0.000347944188639
Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0517411619262342	0.054187004375474704	0.0226523169126678	0.0726000331894511	0.0169082125603864	0.050630910078306196	0.027006477118775803	0.0986958341084028	0.15691011116692652		0.024783070920681202		0.1011902223511038	0.031756439102058	0.0947669089524673	0.0342293931226348	0.0485544218376108	0.0189733373476815	0.0237703044936988	0.0764199013262578	0.0472903512413609	0.0981675110672768	0.0517785216040249	0.056323137792964904	0.0183447736652001	0.0135239758573506	0.0530430429950966	0.0224312629214799	0.0291283517076197	0.0205909217982041	0.07228967109770529	0.0771554890432754	0.0965149706337039	0.13405194293871928	0.0465781719079946	0.0262080115959773	0.039313275521849794	0.0600255908108147	0.0383930592160828	0.0421668467475342	0.0149707898101064	0.010016694490818	0.12170078097205181	0.0685767980927115	0.0114384929808248	0.0117545940085912	0.0333333948853753	0.17957096096410202	0.0578025152444427	0.011254148808543	0.0047949212631975	0.11078544354330701	0.0962840502193364	0.0369386495188413	0.1534021239145351	0.0128904492294782	0.0178879609464235	0.1130515141440067	0.0673077405521233	0.0278486138330055	0.0438952764137571	0.069791895381182	0.0255528290909773	0.0994234242686154	0.0927700962825657	0.045324520326223805	0.0073030567428552	0.026470087663205098	0.09135622292582271	0.0746014277511232	0.0636312877527233	0.0185380245462341	0.0479277665443403	0.0621726557535454	0.07412542837945339	0.0741755844760909	0.0952380952380952	0.08875109863461218	0.0402258723857783	0.1610355897531322	0.0711385919139297	0.1210524817882447	0.0271224072634371	0.0817753288218817	0.0498381877022653	0.0366792974413199		0.041287298278600996		0.027932041944667	0.067528327689592	0.048483946405297	0.0974654777698237	0.1233425186572263	0.1413020922927289
Thauera	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																																																																0.005424563732655																																
Thermobrachium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																																						0.0064724919093851										
Thermoclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																0.000255050970969													0.0001928611925391																																																																			
Thermodesulfobium	Thermodesulfobiaceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria																																										0.0011428571428571																																																						
Thermophagus	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria																												0.0003026001272647					0.0003801788218335											0.000325217378525																																													0.0002877517041054							
Thermostilla	Thermoguttaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria				0.0007695780994004	0.0003817530978237				0.0007416466695961	0.0014576835492139																		0.0003170248278523	0.0002535904952204				0.0008694124650222		0.0017499172955486		0.0006092575715851				0.0004779318838089			0.0015844478616143					0.0013559217572838			0.0008495449595077		0.0002618877203292												0.0004486164454799			0.0003732731606512	0.0005951371955434		0.0006461644084566							0.0008407937382532	0.000469876780462				0.0003160488245787					0.0007898521164772							
Tidjanibacter	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria					0.0002576276627033		0.0010273526082088		0.0007631293742209						0.0003213681072032	0.0005734151012503				0.0004542121744471							0.0006013242222006	0.0005217632005031	0.0005738355692564				0.0009280885899651		0.0009563111628694		0.0003994504258903			0.000341043094137	0.000376900744874			0.0010673251819388		0.0006500557210877			0.0004490773517665		0.0003928533640738		0.0002887167018465		0.0007498259926152			0.0001875634382333	0.0004494468940426	0.0021283259252828	0.0001712182505959					0.0004659504422913		0.0005916140220135	0.0004121754526626	0.0007784895097146		0.0008307491703249							0.0006519711148125	0.0005970694202977	0.0012060693074048			0.0004612357321945					0.0014108736144465			0.000512023867147			0.0006968708802384	0.0003693163418917
