species	genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Anaerocolumna aminovalerica	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria							0.0003895871553544		0.0002167909893069						0.0003806931660063														0.0002055237249045				0.0006696024883206											0.000311161485483	0.0001761596200057							0.0005649280688486			0.0003799839770295				0.0002529532590392								0.0001729605370736		0.0002940902126029				0.0002360900971351						0.000367575942569	0.0003506243302589				0.0002035360801634							0.005586592178772					0.0037087157934672
Anaerocolumna cellulosilytica	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0017874808121871	0.0011564998337241	0.0008220014071867	0.000345732916683		0.0023087327905127	0.0008749252767074	0.000766741108758	0.0026510846647476		0.000947203829074	0.0103099643387008	0.0013733057997358	0.0021491253363139	0.0009071578732482	0.0020382643383701		0.0010419074834346	0.0024068266794557	0.0004582128935717			0.0004964851885198		0.0010106489541582	0.0011244266733913	0.0012953973224607	0.0020923210420691	0.0020517523157077	0.0010514635603163	0.0016921178887738	0.0054918780773856	0.0016675672494579	0.0013906079204934	0.0007708635305336	0.0017601805184162	0.0022157255746231	0.0017029779690233	0.0017097395112999	0.0011469369896167	0.0028043495131623		0.0020305166627758	0.0018127541606896	0.0012540989302447	0.0030030340638618		0.0018425973307779	0.0027385249977319	0.0008639689783319	0.003314132181384	0.0013546773711167	0.0016506307843752	0.0009154862741848		0.0018759756189733	0.0011996183859537	0.0012872768150052	0.0022778459395675	0.0014733700136225		0.001848688934419		0.0005577857059364	0.0002087968908302	0.0009599164008616	0.0013791581983085	0.0017846379382323	0.0008900888122434	0.0018249221897698	0.0017725996291249	0.0010247522183738	0.0016725876193663	0.0009605293510759	0.0019584671791724	0.001631127867956		0.002379844042269	0.0025183271577936	0.0012017666723648	0.0021418922254183		0.0010990241947191			0.0012724528327087		0.0009309976414839		0.0167597765363117	0.001305792302912	0.0016879749232222		0.0023465478589686	0.004741161703338
Anaerocolumna xylanovorans	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0001536228985929																																																																																									0.0055865921787709					0.0002702411679223
Anaerofustis stercorihominis	Anaerofustis	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria									0.0002089456600422																																																																																							
Anaeromassilibacillus senegalensis	Anaeromassilibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0022499120477251	0.0023908525318329	0.0111392224635951	0.0046752666378383		0.0077730672376061	0.0033993422342383	0.0055299861996665	0.0045296797402942		0.0032152732712172	0.0090481536214362	0.0021022872697282	0.0035435099457844	0.0047733514492316	0.0080583486864951		0.0041485605751572	0.0049469255615323	0.004778528794667	0.0108256985093539		0.0039635175975722		0.0047442768200899	0.0061249517923679	0.0075301044714177	0.0049841432385749	0.0019160624433257	0.0023607584672844	0.0048840437272628	0.0045471671833031	0.0023169750520276	0.0075896411023483	0.0088542419515161	0.0041612519317695	0.001744858239705	0.0016206401466342	0.0093453745770253	0.0184804596293174	0.0073100024192961		0.0088025018958185	0.0023719245938722	0.0056400590633384	0.0048939980314681		0.0027165689184434	0.0065315407273468	0.0087675599697222	0.0046718937854802	0.0037607510279733	0.0036070011705763	0.0153531134465846		0.0019752132178685	0.0018930244220476	0.0042212448192166	0.0106382777898392	0.0035058991647561	0.0050784143006032	0.0056077042441874		0.0134584882129419	0.0070407170940405	0.0055267803270968	0.0078119653281134	0.0043980795103476	0.0041899154483139	0.0080308433885418	0.0045751385137551	0.00286445189248	0.003321113960956	0.0069023469037516	0.0022523922794048	0.0060920050538266	0.0238095238095238	0.0052598645077597	0.0067731134807266	0.0042654080404003	0.003511055711069	0.0052871366516338	0.0098061468586579	0.0050618514868637		0.0027241747387453		0.0078330739453822		0.0172808650491287	0.0072936604034359	0.009162532658957		0.0058089914654884	0.0033289553791729
Anaerostipes butyraticus	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0002665739450321	0.0002304897292079				0.0005376252283094		0.0005010073041638					0.0004796683742739					0.0002317397732022								0.0003591380885988	0.0002798072674909	0.0002310067124832	0.000347452421639			0.0002760803099664	0.0003640367404146			0.0002693191169737		0.0001639946452969		0.0001788302724888	0.0011428676570735		0.0006253288784947		0.000256797539916								0.0001707656675778	0.0006350690108828		0.000446368803869	0.0001669229364162		0.002127659574468	0.0001494475796353						0.0002356676952531	0.0003327154754723	0.0001568930676751			0.0002376972448912							0.0002937782211086	0.0005205376634166				0.0005027501038332					0.0003213838499627			0.0002312017085279				0.0002346839869074
Anaerostipes hadrus	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0045844399058741	0.0014196531264419	0.0014608147051239	0.0005260532830006		0.0024719422024548	0.0017776799071892	0.0019959499219413	0.001037957462959		0.0023553520707495		0.0025080315574197	0.0023512003546609	0.0019271715038277	0.0020642510965814		0.0022870262109053	0.0016422836122199	0.0005787211254841			0.0004407527347374		0.0011675602042017	0.0015018376524273	0.0024036253172774	0.0017506324883304	0.0040294232720163	0.000341058534793	0.0021331666422006	0.0039254440507905	0.0047973702940037	0.0010191039192445	0.0010587520528742	0.0034290681574923	0.0019803945734125	0.0024483881821562	0.0010818140712031	0.0020394135953017	0.001212441801136		0.0031819191784915	0.002805394475277	0.0021860110745612	0.0022374681498307	0.0170006264006435	0.0019924063337575	0.0023184440579416	0.0011935969534569	0.0017201598946646	0.0014849566552697	0.0014320868135529	0.002699180712467		0.0049746811086241	0.0026376532029162	0.0015326690896673		0.0019990907356594		0.0019659839952071		0.0009337975788656	0.0007171371533013	0.0035995574098505	0.0018885959337493	0.001209733389967	0.0009021355742064	0.0016850338194136	0.0023696234541095	0.002743030750734	0.0020693234326198	0.0010202821716293	0.0024179153738387	0.0023526464597884		0.0017837968000969	0.0033656669954686	0.0020368517954429	0.0023733632182037	0.0009442822512108	0.0019368191905231			0.0018118124083982		0.0017545548369059			0.0023331560430747	0.0020944946859385		0.0025200207378581	0.0022408807990383
Anaerostipes rhamnosivorans	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.001281691983798	0.0005687302668696	0.0012082598936704	0.0001951463719441		0.0014346107030516	0.0008795091053813	0.0011225549647536	0.0010843905146355		0.0012667559781504		0.0012181471748597	0.0008301242588008	0.001005568781227	0.0019820387742643		0.0005419731097673	0.0008480340347311	0.0005151816500285						0.0009754683689215	0.0006052055358251	0.0005811045678372	0.0012876151326723	0.0002777550243607	0.0016772983606501	0.0017244194955922	0.0018326489254456	0.0010680879961476	0.0004984966064537	0.0009492186430886	0.0006734454757034	0.001138360844298	0.0005757937568548	0.0008519959619439	0.0011428656725868		0.0013240570421061	0.000661123723446	0.0011159860527214	0.0009356631410282		0.0017281460389524	0.0009286536177957	0.0007831474529776	0.0015945820143319	0.0006889745631677	0.0006710067923055	0.0005851703466986		0.0014809134993208	0.0008079154315178	0.000926051981218		0.0009334395811371		0.0012352636377125		0.0004240937028195	0.000592110461335	0.0010432376294683	0.0011126059642872	0.0005948666158576	0.0007237883827161	0.0004759127736994	0.0012621747438972	0.0020780429186779	0.0009957444630604	0.0003095495063367	0.0014602205982247	0.0017334334659324		0.0007384993031034	0.001346598880551	0.0009385567572661		0.001429283637116	0.0007699993524549			0.0010533041314578		0.0006885176169578			0.000774797261681			0.0009423328333801	0.0013229983318311
Anaerotaenia torta	Anaerotaenia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0015871385463623	0.0007581555318409	0.001265334800504	0.000442262323374		0.0016357099471701	0.0009152177336615	0.0008201641739866	0.0021431395208239		0.0006125213961628		0.0007678574496083	0.0013311547616248	0.0009026012531068	0.0016288744179791		0.0005636732419428	0.0013392475724251	0.0004635439855806						0.0007375257412325	0.0009099067535113	0.0009055845818883	0.0012366104869366	0.0003240977355491	0.0013169876769544	0.0026622394840485	0.0017210813456076	0.0010798599854422	0.0011482626879809	0.0017971926779312	0.0009671802275013	0.0013655121089864	0.0013206836983687	0.0016561343979178			0.0009858362208422	0.0012319735035064	0.0017012143397636	0.0013186177303068		0.0010245705325956	0.0020033168632323	0.0018767793385335	0.0055135703513194	0.0005293662087557	0.000555328310128	0.0016376237716273		0.001191596684925	0.0009902454612207	0.0009070581326041		0.0009747535664703		0.002769380429632		0.0006078059398578	0.0005285038477897	0.0007526395179705	0.0006186131324713	0.0011064467576037	0.0007787210962688	0.0009019587312313	0.0013931213934477	0.0016935823781993	0.0010068319079247	0.0005589396532485	0.0016167106127182	0.0013007597221168		0.0013093585670749	0.0010068692762631		0.0016457762714408	0.0013223879098075	0.0015302011185727			0.0009754408664336		0.0011863890502982			0.0017151770709266	0.0021543225110796		0.0016555242505251	0.0017802680544477
Anaerotignum aminivorans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria												0.0002844893952191			0.00032456403817	0.0003329463046318			0.0004268185589293		0.000196977726241						0.0003038056716203	0.0004224128418288	0.0004409384874053				0.0002265253108756	0.0002234664792367			0.0002217690836956				0.000185114325482			0.0003208915146283	0.0002746802381272	0.000531861954623							0.0002051414966554	0.0003938583188869				0.0001673865073826	0.0002433078665923	0.002127659574468	0.0003680008675957						0.0002002984537108	0.0006008283182644	0.0002318190157553			0.0004330550130517	0.000296279291037						0.0002123337580319	0.0004292730349557				0.0005179588260836					0.0002871626610686			0.0003441560483781				
Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0006259989969101	0.001425380671109	0.0004113033587523			0.000658026912234	0.0012497786920589	0.0002508573236789			0.0011554535914978		0.000591293016477	0.0019419426206808	0.0007225182765813			0.00059056166341	0.0006737181507283							0.0003569493046777	0.0005245531797834	0.0019693275617476	0.000702643535848	0.0004924527564314		0.0002214801812444	0.0021159763512494	0.000586263392981	0.0003494342160143	0.0047249660813599	0.0007058757325775	0.0008332758995806	0.0009762105141649	0.0007788114013157			0.0003939709982689	0.0005132590210572	0.0019149212498757	0.001265991471115			0.0011456940996387	0.0002870283173548	0.0003291675304087	0.000205817688083	0.0002296220113096	0.0030182538940268			0.000262159153136	0.0003561649810731	0.002127659574468	0.0005423142513796	0.0039692384023815	0.0013465946095495				0.0005324690578199		0.0013830788613182			0.0004518479539385	0.0003248850216599			0.0016726388369186				0.0004540294791496				0.0006851737681467			0.0025858470732709		0.0003742350384628			0.0003527603186812			0.0005737616240781	
Anaerotignum lactatifermentans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																		0.0002706768197145			0.0002021417326786									0.0002145620442389																																														0.0001415404283109				
Anaerotignum propionicum	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria															0.0003141308770942														0.0003145374354025				0.00020122409572				0.0006172544064845									0.0003092967899322									0.0003700657861518														0.0001787206751954																											
Anaerotruncus rubiinfantis	Anaerotruncus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0004965145336477	0.000272333824159	0.0019007453807056	0.0006572827451383		0.0006710453155934	0.0004215958270324	0.0019093806005457	0.000875793994654		0.0004543289030629		0.0002791904437014	0.0007382149731299	0.000804799670222	0.0007715324620977		0.0014844510301217	0.0011273383319566						0.0009447828472852	0.0023848498719882	0.0019880057242379	0.000741098219898	0.0004183845332112			0.0018689413855	0.000342141488084	0.0008719073169474		0.0006859129314174		0.000218725783649	0.0002250166798631	0.0002390678615891	0.00158331163701		0.0022782330116525	0.0004563617758203	0.0007310918921614	0.0008002308389697		0.0012624035580597		0.0003572939872982	0.0007511801987439	0.0004295039591565	0.0004117489545807	0.000849699426577		0.000413265772211	0.0002433086593218	0.0003669321317106		0.0008116151729697		0.0004551106716984			0.0023501542185387	0.000891179768709	0.0026075550405256	0.0009240133928646	0.0013236615748705		0.000984339226229					0.0018302017429645		0.0020852264010062	0.002320415324031	0.0008130590326853	0.0022079828690128	0.0022712216111358	0.0012040813435994					0.0036170653818811			0.0013851034832878	0.00208232207816		0.0006999619342492	0.0021173138150217
Anaerovibrio lipolyticus	Anaerovibrio	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria		0.0019237220060195	0.0012772390583339				0.0008137938049948	0.0003559621866101	0.0001671556788993			0.00044293298225		0.0005620312097666	0.0009544451582357	0.0006649820619636	0.0008378717797251		0.0004225233989898	0.0012191991798339	0.0006675331405207			0.0003154739996845			0.0002607864159254		0.0013055921274881	0.0012786469767972	0.0028570369271051	0.0008642419877565	0.0008352503152698	0.0017193757657959	0.0005270092226615	0.0009271386410221	0.001802265629585	0.0011843903935597	0.0021686650328411	0.0009703452381616	0.0011197113702119			0.0005100016971774	0.0010170996821657	0.000488533091602			0.0001834086008031		0.0004006059041628	0.0008228015186734	0.0004817270086217	0.0007901192711227	0.0008589243802261		0.0004284702246036	0.0002714132952406	0.0007079195837812		0.0005997545189211		0.0008873456790123		0.0005753913621729	0.0003537268697424	0.0005296914301916		0.0004185498327278			0.0005115558795931	0.0006139963881867	0.001153077527145	0.0004239230901528	0.0013059608144629	0.0015182186234792		0.0001990657182291	0.0026296112758081		0.0011422044545973		0.0011957995457466			0.0013176880020107		0.0009631854188356			0.0006801433196317	0.001043514557028		0.0005440852209272	0.0006495263870094
Anaerovorax odorimutans	Anaerovorax	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria		0.000149901067874		0.0005386044836029	0.0002267806953824		0.0007050747872279		0.0003316032303992			0.0003567042622093		0.0003401770370354	0.0003516378017747	0.0004509025433733	0.0009705006361607	0.015625	0.0002820174600185	0.0005463352178949							0.0005405216070157	0.0004541246297574	0.0006371269252637				0.0005208519170393	0.0002529702295262	0.0009844854069375		0.0006531243246671			0.0003516724485872	0.0003376434366027			0.0006328583996226	0.0002118610891604	0.0003871622651109			0.0001735938406202		0.0003569758100154	0.000248089479843	0.0003684408690802	0.0003026248044215	0.0010569215145717			0.0001251922495681	0.0002989998400385		0.0004418422110015		0.0005150819551209			0.0002744857831283	0.0004315984791087	0.0002806147172456	0.0004055170871832			0.0005343928856607	0.0004567632977085						0.0003688571300571	0.0007607493027971		0.0007374235301872		0.0004650777049086			0.0006537264507608		0.0006428269652306			0.0003364574021673				0.0002673064020261
Ancylothrix rivularis	Ancylothrix		Oscillatoriales		Cyanobacteria	Bacteria											0.0021526210981674																																																					0.0022222222222222																																
Aquipuribacter hungaricus	Aquipuribacter	Intrasporangiaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																																																																0.0011111111111111																																
Asaccharospora irregularis	Asaccharospora	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0008428702523305	0.0005781484267572	0.0003761392892502	0.0011837659827975		0.0008176746906434	0.0005597899144193	0.0027982816958298	0.00191632557688		0.0005485470654796		0.0010682076930917	0.0007214459725075	0.0019883303225578			0.0002703248220005	0.0006523594199924	0.0006929323602858			0.0004373987257943			0.0002179844687797	0.000902249729785	0.0004868730957175	0.0006745557956877	0.0003062258353573	0.0008622619996573	0.0013231830299604	0.0015049730815636	0.0024717312810722	0.0008444192545049	0.0006228793766119	0.000791171585371	0.0007761847279342	0.0007018952004321	0.0010525311645318			0.0020626976590239	0.0011523744667621	0.0002929612003724			0.0014038661829426	0.0010355721319419	0.0002852394746462		0.0017996029428082	0.0018421189317693	0.0006427552760884			0.0003081033761405	0.002221881165041		0.0005929237883002		0.0013208458371665		0.0019144716711322	0.0019060814746185	0.0010726431042002		0.0006833775984543	0.0018353253094896	0.0013359521027081	0.0014234008186423	0.0004799797296119	0.000813522394365	0.0007914013382001	0.0010094475445677	0.0012597599680799		0.0017924958695392	0.0006897270861214	0.0020577260730992		0.0022953591263126	0.0005549981101494	0.0018276047203015				0.0013204697482994			0.0010189788314779			0.0023027373564804	0.0021037446573575
Azonexus fungiphilus	Azonexus	Azonexaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria											0.0038837758894897																																																																																					
Bacteroidales bacterium CF			Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0122304035036748	0.0102312610906039	0.0097797655947458	0.0105267134330768		0.0333461865036291	0.0041181271137509	0.0179136568747464	0.019442447807182		0.0064913495815859	0.0230069555912252	0.0073681004188646	0.0109818285684246	0.0171655330369564	0.035284443259965	0.03125	0.0050962922420195	0.023095857721641	0.0049191912529973	0.0169902903413828	0.0161698041710859	0.0031283383405812	0.0042456557430235	0.0100594591015952	0.0142539258246463	0.0155628814698951	0.0301964856316493	0.0072957879157925	0.0064114606376568	0.0168893168717386	0.0343298555455234	0.0116626282743556	0.0357953002934344	0.0060620181514382	0.0250589301985635	0.0082190122012288	0.005291045947859	0.0161787507810801	0.0245595322061394	0.0102857429543087		0.022482268380439	0.0109627299262907	0.0138387822573869	0.0123797717353596	0.041666666361961	0.0079606536322155	0.0466556554683592	0.0093884233405358	0.0067973252810621	0.0133006882552467	0.0101889638580472	0.0280802882120385		0.0096420311678719	0.007693720785043	0.018821955145603	0.0297134932999439	0.0076485545746396	0.0138923344083354	0.0165187939482806		0.0106398470632131	0.0083546041908617	0.0083311837803926	0.015939738186333	0.0173634323534831	0.0296897761591514	0.0153650540957746	0.0178528170857057	0.0032107503527016	0.0090912493855397	0.0037680302252406	0.0083272662112438	0.0229484598044707		0.0222344423664013	0.0107156184975709	0.022729403689273	0.0137282821650104	0.0168733117947996	0.0138928644660579	0.026945759385261		0.0070785268284779		0.0341829644673059		0.0223327461194078	0.0116993316445084	0.0080341765777711	0.0333333333333333	0.0260187618430686	0.0126983022230518
Bacteroides acidifaciens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																					0.0002598797958285																																																											
Bacteroides caecigallinarum	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0001830862972684	0.0003280090753747				0.0006947346583003	0.0003699812248774						0.0003827985516354	0.000572846905252														0.0007264435555786	0.0004029566458709				0.0003636738236783			0.0006588693544422			0.0004024149118827	0.0002845221255799				0.0004093057998439								0.0002402340473837	0.0002828456971392	0.0004670554106428		0.0004982066300945	0.0002029602816638	0.0003185806197633		0.0001729345932373						0.0002318038491062		0.0003137211606308											0.0004465839352607				0.0002087704069125											0.0005444735297658	
Bacteroides cellulosilyticus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																0.0005468727399045													0.0004025726199862								0.0004546732618122					0.0011428571428571			0.0002780220596332									0.0001584412601283	0.000679319821034																									0.0003214475033058				0.0002356544957135					0.0004846799439912							
Bacteroides eggerthii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																													0.0002153143649812								0.0001880992618009																																																											
