genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		29.875341169433035	14.533484526905744												23.058477955411156	11.898462443945556			13.4378857941662								11.161150911088422	21.715534528566756	36.45955093016552	26.38551722121383				12.095522042818102		14.010673751809229	21.12794611301723	12.61566654276753	25.027507798884816		12.53169612588194	1.000000000000001			25.01377970300582	13.015409415443804					13.226714496775768	12.31941112983702	26.095031107422543	19.108582628455533	16.294018582842735		16.99371837766433	24.81201019028497	12.407518416519157		40.12376117834908					13.814205935451346	40.723998074409415		31.860965533521583				14.15463777362867		12.656496006712874				26.245950604774325					26.357727447255904					16.526480316595904			28.83520394072807			12.436872078497707	14.63267832640041
Frisingicoccus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		364.69184097818567	47.831101418160834	213.0751888041048	69.094930643608		173.6775907701357	114.9489233057289	218.20831975124605	19.28975952758993		112.4141097296637	130.58848973458365	44.72657922323347	132.72623071145335	109.46765257392728	46.964509285782725		23.496610338167937	40.44351106170237	140.97108422138473			64.58977732436969		20.21803280783662	169.90296290532888	105.8236669842243	121.29866013593384	173.76043260813154	22.593315960464505	57.06299763504447	79.72449389471055	173.52693920635986	73.82989240278778	131.53152191619898	58.80729487006781	109.97845725761351	87.41185839239886	100.732972622451	229.03894639955985			54.6359534355701	265.16923760768026	164.55886383191273	35.58157622281867		97.51059845113626	51.95416072859004	792.9977869465025	4181.600106681377	82.4205556890347	104.4325168519089	55.68883026323849		42.71626750640506	122.54666888545306	24.08446154123332		85.435728102779	14.13545026048127	120.39091490082244	17.01888888888889	36.345685088810086	141.86166099677902	51.66675550242952	73.36561633025647	348.148813288357	84.42948591259515	24.19905058409283	37.15959162610454		31.7412961742541	62.75314440594226	83.49256382616615	55.78728245686976		215.3466376547788	99.75201491542924	21.68549501667782	43.46554320155648	50.46762255085112	185.03098355591655	3.0134730538922154		24.27009911461935		186.19861151999828		7.039106145251398	75.44847088141064			16.352854009313862	65.38140588623345
Fusicatenibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria														53.29639061176288																																											124.03550415582788	153.2074866930575									16.996323725396447																													
Gabonia	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		37.23297991290022	37.91172140251811	25.835404846862552	21.31553363980343		86.28753930859257	20.815959690449382	65.68443812677883			18.76570487457221		17.824718748519643	104.73753573218605	117.42719681574366	42.940007643438605		20.06872967156093	57.42269732430267							64.15942759798705	45.36184934329569	258.2048117514758	21.49096020361653	28.148183872183004		73.3001802847816	35.267634732327004	44.26489194382087	14.296698077410596	127.47972350537682			31.04398302464647	27.08411931683508			64.82603526757522	32.63671123895484	72.78718034589707	32.329797426056366		46.93899404387128	46.80580890575755	13.558502569773957	26.336700849266176	110.6713796828149	35.08370806426699	90.51402209359568		11.548663274205529		48.76375330742881		26.597984363316893		42.09288113745704		19.249087080587135	59.780004388133335		58.10102086115519	56.42782911794933	91.4515883780047		34.41092120186368					22.449631919574504		47.80833925778547	265.1877680093777	15.556221693356749		30.33161103308145	119.4662187345768	1.0044910179640718				175.61471538887216			82.94132828353231	17.56775184508278		31.71286855707283	81.51287009346495
Gemmiger	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		291.8873914113077	98.6545081913513					37.49300860439246				41.9391047627717		97.87652412788913	82.09438924078971				80.94311472370119		86.37927025078248			29.31080232847945			10.272790370358033		47.30002109697247	179.2330029461543	236.2958870583153			67.58316015313996		226.29510505565077	41.576028069612384	192.34022934581893	603.3825362858158	67.62965091060998	47.219714748483625				127.25091388755855	97.43259661828353					49.00478092738488	14.81278294244376	73.00141435118742	92.91792311563964	34.57303032376855		100.30323283951584	159.66494192805123	69.32177471637438	3.031915414190348	224.8182916281091				35.330694002114626		199.0004305485377	19.262831681695324	27.62631979183416		22.192838307079697		64.07818672403096	55.79240336193429	202.6919343877395	18.865796982247844										17.7915857605178									39.345942889368686	
Geosporobacter	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria				17.097140219311026	18.915658266941215				17.960633995259883										18.06405508931628								35.72246007630323	12.225999205896604					18.83474912093935		19.33674041603631									25.205828987681528		15.71681590673376			18.3216945960074			13.0837251351964	18.448806951534884	15.566641676223622	14.148447056211085											15.372889570754817	13.922980388410908	21.302264716664947	13.860138273326632	19.16499359558529		26.47926112890037	12.641927018997071						32.84744534247978	16.36614797127602		11.723375379107605		46.64217803605888					16.20362107052735			32.28999394418989	12.208158766579595			14.582365111746812
Gloeocapsa	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria											2.00388349516158																																																					1.10219032910088																																
Glutamicibacter	Micrococcaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																																												18.10370034566793									63.330246008724004																																											
Gordonibacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria																																																												1.0106382978723405							10.167627303337923																													
Harryflintia	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																1.001111111111111																				14.315910858018064										2.2333333333333334		12.04592116814281
Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria																																																																																														1.1166666666666667		
Herbinix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	29.87513606726952	40.16158634418509	12.56608601202659	18.746829713179626			35.569524314016185	13.874830708173551	27.736631393351537	11.727656007392376		21.41738801404296		11.120401830891051	50.22572306886416	25.404884655169283	11.5429203735566		19.855701145714068	10.616670718703466							18.83580307899695	16.098423980834617	62.47208445370894	18.18160696120996	19.89185672169354		133.6789285128419	32.62959379051276	13.828838826972754	25.65746457738608	70.26101212659611			24.460882725312526	30.54575092886604			13.545213392164422	31.716090634175057	36.01624183861131			41.122448625300656	19.14491352200184	29.63143341369336	51.42193721259329	40.81052576178795	27.824319557336043	44.93255279664732			44.60234182110815	30.06608752609912		26.590714311533432		12.920439441842282			11.776692266764467	27.857548646299364	21.43158601021966	33.14209740053408	15.97374371363902	17.767956797184343	26.504725542850448	31.309271447368896		10.663856271183509				35.705030388598345	22.41505262601575		10.322953592694928		60.089457175002295	1.0044910179640718		12.663690727920477		30.683379858675863		1.005586593525655	42.84213441446222			13.323265388677962	70.4993960616906
Hespellia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		11.658265241793732																															10.202944768864876																			17.91391391002346																																												
Holdemanella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria																																																									30.248509301246106	15.04277313413453															29.68847609898524																							
Howardella		Clostridiales	Clostridia	Firmicutes	Bacteria			28.202382838251285																																				22.092528433920247										29.55278959541109											1.0106382978723405														10.192106504467024																						
Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		196.41017155087232	89.00785923766193	184.5449816436325	127.13281172819094		162.8125531212005	121.06523027494991	282.07917154560033	22.99748004706137		185.2722807386933		87.91824209472274	273.4261215036567	157.71280511863506	114.55112196226584	1.0625	239.75200272934	148.2842658060971	45.04652086556401					60.31711169413212	378.2556926094052	262.8137065987752	269.6881257772205	142.7591601499194	20.96338371291341	90.27361656664758	335.6290755357091	159.567773331726	173.01784481483415	55.12220298732187	299.48207739020756	37.91576160205034	72.57421604245869	137.8821730094611	139.5260297825659	9.000001395888507		360.0754463747883	190.95983661679938	365.0704342394284	77.59713702288013	3.1500000000000004	189.51306131582217	51.6568117658251	225.46578009302723	162.52369261221986	267.3211218574374	298.6736411408544	161.12487803141767		47.44189505415834	137.1405065438266	262.79086909905544	2.021276595744681	264.1565865310703	33.318999818827294	96.75255553267246		61.00576988071117	429.35776994649956	429.0834060658542	267.1993921363562	188.9680485799268	149.29978875813896	72.19599824162508	297.97798348810716	74.70610284483908	21.37644953046111	69.12637922377145	39.83669432911118	54.10763453583384	1.0476190476190474	217.6070452107403	493.90940389799556	157.92526965734842	64.05340951292538	59.56814499906537	746.6466590091115			88.30546167282934		321.39516506974053			771.1926229664098	84.6773105684758		193.36426706698637	177.54659366671567
Hungatella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		781.0748291884537	242.724802384118	288.07911249553524	110.33300509394442		192.65166686229404	347.4901979333757	256.82994451032874	36.89435710402808		459.2489852188247	36.80096908717637	317.71449984204685	553.1020905288841	232.2939067436532	112.07050638287922		439.6557154317645	188.86440083034512	399.9525094284102	26.70412847180801		185.58342161046104	21.462517602122087	87.25399987869207	213.61838316594515	465.5529365965712	646.3585804975668	458.2271192153272	258.2231716111781	68.45422822755245	426.4653398953057	644.2358998610433	80.46285583920569	233.2307266571001	570.8030950088607	222.9410909147421	466.498594444511	242.13032102979847	420.0087131780629	4.795617934523807		271.7959795869873	562.0633663182372	443.53556393930137	133.73487244830187		225.15234143884248	187.738939393864	401.4008506885243	1090.5612083147812	567.4752258179313	626.9465177735109	272.03313445621484		311.9656397520393	698.2556590168031	351.0394871743846	2.117882781685891	629.3713836892318	23.714554104875564	179.22775686350218		186.53041554492955	190.27073623405892	623.7793423532254	164.996742333085	491.992504844597	97.60831150845664	118.08535996686886	245.6924246332281	360.1897390825673	134.63544640127773	221.5277174471679	181.59131162225128	56.60978872224518		293.4984703823662	352.2044596257747	60.39522559325899	72.01846129823768	44.6377437094452	485.9522411556302	1.1081172723119428		105.77665802463868		321.3081100535047		1.025056370115093	569.0935608107677	47.04877778060422		169.22083675502847	279.74466588187113
Hydrogenoanaerobacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		39.88910178911747		21.81376892834421			28.11820627788834		59.43109888782369	12.760998888332177		22.95436111212884		10.451702566495468	35.37839757724627	15.2993078159147	13.323380317362806		61.422191539379874	12.61301261857085							35.92193796475763	35.354858917952626	68.54108611902525	11.311023561072798			36.87562093163945	15.866081990009988		13.509555855534613	78.32115277274733		17.66135161417597	27.660575861311617	15.906376750232308			28.11708568748058	32.83257458436014	32.21736601700039			29.876746421595023	16.95801251795807	11.730682379003364	19.91154603291025	24.063115186644374	31.75571254682082	25.9718464032111		20.825799262273083	29.281074558708514	30.654889818271325	1.010638377953844	59.07301295215928		14.65888805953702			13.85058418661566	89.79341687946892	27.44794595200787	45.97826833265651	25.83866793678744		32.49093330613445							79.89701324512929	59.11677216719994	12.59684761832482			74.74789411089446					115.57759384369136			96.17761346146575	19.681927695496096		26.25021025264847	29.306896804797628
Ihubacter	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria		84.4209797802323	60.28851620510016	493.2814090673603	128.51412545015674		397.1214352745942	98.84450229575508	766.3670497916396	57.49183216414367		96.91899910179514	25.54769367287998	169.64011360838697	335.32374620724	215.74151152600456	105.57864839496882		138.8616314595631	121.17316265117496	28.83577722112165	15.836907419115375				96.46041577145002	389.5056867929907	348.61724603949693	517.6099571228053	37.12267076948489	116.97329435196605	83.6245249666356	768.6099410981452	108.7044872778805	250.60172959755965	39.94982384156804	370.7526731260958	34.74443656322167	88.60095333876363	128.2423116741621	272.7918779520353	6.169631147782377	20.662694090455545	691.6093579013954	75.38037771722892	314.9660255695762	86.24900067721182		420.45649259764656	189.8292428149924	234.46898266186625	830.5718480835479	583.5804150771136	425.2757966047701	368.3057459586148		45.1540835105082	108.72410200225497	269.4667663011223	2.0162380898124788	263.06342166823634	13.125775241875465	137.60152352847402	30.297232358369072	45.54427473902555	334.7309806402751	270.88470763829054	263.86996252666955	603.7674064990173	193.0646806419849	107.55385616918896	314.90824460586595	317.93203211118924	20.0222000006874	37.37328601635246	38.80650467265261	71.49132512871483		1067.5058640491447	663.8013930597502	122.96940596147329	168.52042209888936	68.66579231698435	1186.744942367274	4.893141826120901	44.4789644012945	98.97242842096271		695.6728642861974		3.016759502674634	960.3221035712428	182.83750319247144	4.466666666655984	138.62586929444382	184.3407592789848
